"","scoring_play","score_value","shot_x","shot_y","shot_distance","shot_type"
"724",TRUE,2,10,8,12.8062484748657,"Pullup Jump Shot"
"725",FALSE,0,-2,3,3.60555127546399,"Running Layup Shot"
"726",FALSE,0,-22,8,23.4093998214393,"Jump Shot"
"727",FALSE,0,0,4,4,"Running Layup Shot"
"728",TRUE,2,-6,10,11.6619037896906,"Turnaround Fade Away Jump Shot"
"729",FALSE,0,6,0,6,"Layup Shot"
"730",TRUE,2,-3,5,5.8309518948453,"Driving Layup Shot"
"731",TRUE,2,-1,13,13.0384048104053,"Running Pullup Jump Shot"
"732",TRUE,2,-4,3,5,"Layup Shot"
"733",TRUE,2,4,2,4.47213595499958,"Driving Layup Shot"
"734",FALSE,0,12,4,12.6491106406735,"Pullup Jump Shot"
"735",FALSE,0,5,14,14.8660687473185,"Jump Shot"
"736",TRUE,2,-4,3,5,"Running Layup Shot"
"737",TRUE,2,0,14,14,"Jump Shot"
"738",FALSE,0,-4,-1,4.12310562561766,"Layup Driving Reverse"
"739",TRUE,2,8,2,8.24621125123532,"Turnaround Fade Away Jump Shot"
"740",TRUE,2,-6,7,9.21954445729289,"Turnaround Fade Away Jump Shot"
"741",TRUE,3,12,22,25.0599281722833,"Jump Shot"
"742",TRUE,2,-5,1,5.09901951359278,"Cutting Layup Shot"
"743",TRUE,2,-4,1,4.12310562561766,"Layup Shot Putback"
"744",FALSE,0,2,1,2.23606797749979,"Layup Shot Putback"
"745",FALSE,0,-4,2,4.47213595499958,"Running Layup Shot"
"746",TRUE,2,0,5,5,"Layup Shot"
"747",TRUE,2,0,4,4,"Turnaround Jump Shot"
"748",FALSE,0,-2,3,3.60555127546399,"Cutting Layup Shot"
"749",FALSE,0,-17,19,25.4950975679639,"Step Back Jump Shot"
"750",FALSE,0,12,2,12.1655250605964,"Turnaround Jump Shot"
"751",FALSE,0,-2,10,10.1980390271856,"Driving Floating Jump Shot"
"752",TRUE,2,-1,1,1.4142135623731,"Cutting Layup Shot"
"753",TRUE,2,-2,16,16.1245154965971,"Jump Shot"
"754",TRUE,2,-1,5,5.09901951359278,"Turnaround Jump Shot"
"755",FALSE,0,2,1,2.23606797749979,"Running Layup Shot"
"756",TRUE,2,-9,4,9.8488578017961,"Jump Shot"
"757",FALSE,0,7,2,7.28010988928052,"Fade Away Jump Shot"
"758",TRUE,2,-1,1,1.4142135623731,"Cutting Layup Shot"
"759",FALSE,0,-1,1,1.4142135623731,"Layup Shot"
"760",FALSE,0,2,15,15.1327459504216,"Turnaround Jump Shot"
"761",FALSE,0,1,6,6.08276253029822,"Driving Layup Shot"
"762",TRUE,2,-1,0,1,"Cutting Layup Shot"
"763",FALSE,0,1,4,4.12310562561766,"Step Back Jump Shot"
"764",TRUE,3,-4,25,25.3179778023443,"Jump Shot"
"765",TRUE,2,-1,4,4.12310562561766,"Turnaround Jump Shot"
"766",FALSE,0,1,6,6.08276253029822,"Hook Shot"
"767",FALSE,0,1,14,14.0356688476182,"Step Back Jump Shot"
"768",TRUE,2,9,2,9.21954445729289,"Fade Away Jump Shot"
"769",TRUE,2,-1,1,1.4142135623731,"Driving Finger Roll Layup"
"770",FALSE,0,-1,8,8.06225774829855,"Turnaround Jump Shot"
"771",TRUE,2,2,2,2.82842712474619,"Running Layup Shot"
"772",TRUE,2,-3,6,6.70820393249937,"Turnaround Jump Shot"
"773",FALSE,0,-4,5,6.40312423743285,"Running Layup Shot"
"774",FALSE,0,-15,3,15.2970585407784,"Jump Shot"
"775",TRUE,2,1,5,5.09901951359278,"Cutting Layup Shot"
"776",FALSE,0,0,12,12,"Turnaround Fade Away Jump Shot"
"777",TRUE,2,3,4,5,"Layup Shot"
"778",FALSE,0,-6,13,14.3178210632764,"Pullup Jump Shot"
"779",TRUE,2,-1,1,1.4142135623731,"Driving Layup Shot"
"780",TRUE,2,-1,7,7.07106781186548,"Turnaround Fade Away Jump Shot"
"781",FALSE,0,-10,6,11.6619037896906,"Step Back Jump Shot"
"782",FALSE,0,11,7,13.0384048104053,"Turnaround Jump Shot"
"783",TRUE,2,0,0,0,"Layup Shot"
"784",FALSE,0,1,2,2.23606797749979,"Running Layup Shot"
"785",FALSE,0,-1,11,11.0453610171873,"Turnaround Fade Away Jump Shot"
"786",FALSE,0,4,9,9.8488578017961,"Turnaround Fade Away Jump Shot"
"787",TRUE,2,-10,6,11.6619037896906,"Turnaround Fade Away Jump Shot"
"788",FALSE,0,6,4,7.21110255092798,"Driving Finger Roll Layup"
"789",FALSE,0,1,3,3.16227766016838,"Driving Layup Shot"
"790",FALSE,0,2,6,6.32455532033676,"Layup Shot Putback"
"791",TRUE,2,2,16,16.1245154965971,"Jump Shot"
"792",TRUE,2,-8,9,12.0415945787923,"Turnaround Jump Shot"
"793",FALSE,0,-15,6,16.1554944214035,"Pullup Jump Shot"
"794",FALSE,0,-9,10,13.4536240470737,"Jump Shot"
"795",TRUE,2,-3,9,9.48683298050514,"Turnaround Jump Shot"
"796",TRUE,2,-3,7,7.61577310586391,"Finger Roll Layup"
"797",FALSE,0,-11,3,11.4017542509914,"Turnaround Fade Away Jump Shot"
"798",FALSE,0,-2,6,6.32455532033676,"Driving Layup Shot"
"799",TRUE,2,1,3,3.16227766016838,"Layup Shot Putback"
"800",TRUE,2,-2,2,2.82842712474619,"Cutting Layup Shot"
"801",FALSE,0,-1,25,25.0199920063936,"Jump Shot"
"802",FALSE,0,7,16,17.464249196573,"Jump Shot"
"803",FALSE,0,3,11,11.4017542509914,"Fade Away Jump Shot"
"804",TRUE,2,-2,4,4.47213595499958,"Driving Layup Shot"
"805",FALSE,0,-19,16,24.8394846967484,"Jump Shot"
"806",FALSE,0,-6,0,6,"Fade Away Jump Shot"
"807",TRUE,2,1,10,10.0498756211209,"Jump Shot"
"808",TRUE,2,-1,16,16.0312195418814,"Jump Shot"
"809",FALSE,0,-5,18,18.6815416922694,"Jump Shot"
"810",FALSE,0,4,8,8.94427190999916,"Step Back Jump Shot"
"811",TRUE,2,-5,2,5.3851648071345,"Driving Layup Shot"
"812",TRUE,2,-2,1,2.23606797749979,"Cutting Layup Shot"
"813",TRUE,2,1,17,17.0293863659264,"Jump Shot"
"814",FALSE,0,-2,12,12.1655250605964,"Turnaround Jump Shot"
"815",FALSE,0,2,4,4.47213595499958,"Driving Layup Shot"
"816",FALSE,0,24,3,24.1867732448956,"Jump Shot"
"817",FALSE,0,9,4,9.8488578017961,"Fade Away Jump Shot"
"818",TRUE,2,-2,19,19.1049731745428,"Jump Shot"
"819",FALSE,0,3,9,9.48683298050514,"Driving Floating Jump Shot"
"820",FALSE,0,-6,4,7.21110255092798,"Driving Layup Shot"
"821",TRUE,2,3,2,3.60555127546399,"Alley Oop Layup Shot"
"822",FALSE,0,8,5,9.4339811320566,"Turnaround Jump Shot"
"823",FALSE,0,-2,6,6.32455532033676,"Driving Layup Shot"
"824",TRUE,2,-3,12,12.369316876853,"Pullup Jump Shot"
"825",FALSE,0,1,6,6.08276253029822,"Turnaround Jump Shot"
"826",FALSE,0,-1,6,6.08276253029822,"Turnaround Jump Shot"
"827",FALSE,0,7,8,10.6301458127346,"Turnaround Jump Shot"
"828",TRUE,2,-4,2,4.47213595499958,"Cutting Layup Shot"
"829",FALSE,0,-14,4,14.560219778561,"Jump Shot"
"830",TRUE,2,-3,1,3.16227766016838,"Layup Shot Putback"
"831",TRUE,2,12,10,15.6204993518133,"Jump Shot"
"832",FALSE,0,2,12,12.1655250605964,"Step Back Jump Shot"
"833",FALSE,0,-7,0,7,"Layup Shot Putback"
"834",FALSE,0,-2,7,7.28010988928052,"Turnaround Fade Away Jump Shot"
"835",FALSE,0,0,14,14,"Jump Shot"
"836",TRUE,2,-2,1,2.23606797749979,"Driving Layup Shot"
"837",FALSE,0,-3,13,13.3416640641263,"Jump Shot"
"838",FALSE,0,-14,6,15.2315462117278,"Pullup Jump Shot"
"839",FALSE,0,-6,9,10.816653826392,"Fade Away Jump Shot"
"840",TRUE,2,-3,3,4.24264068711928,"Driving Layup Shot"
"841",TRUE,2,-4,1,4.12310562561766,"Running Jump Shot"
"842",TRUE,2,2,6,6.32455532033676,"Layup Shot"
"843",TRUE,2,-2,6,6.32455532033676,"Turnaround Jump Shot"
"844",FALSE,0,-2,2,2.82842712474619,"Layup Shot"
"845",FALSE,0,5,3,5.8309518948453,"Cutting Layup Shot"
"846",FALSE,0,4,4,5.65685424949238,"Hook Shot"
"847",FALSE,0,-3,4,5,"Driving Layup Shot"
"848",FALSE,0,-14,1,14.0356688476182,"Jump Shot"
"849",TRUE,2,-4,2,4.47213595499958,"Driving Layup Shot"
"850",FALSE,0,-4,-1,4.12310562561766,"Layup Shot"
"851",FALSE,0,6,3,6.70820393249937,"Cutting Layup Shot"
"852",FALSE,0,-8,15,17,"Step Back Jump Shot"
"853",FALSE,0,-5,2,5.3851648071345,"Layup Shot"
"854",FALSE,0,-5,8,9.4339811320566,"Fade Away Jump Shot"
"855",FALSE,0,4,2,4.47213595499958,"Driving Layup Shot"
"856",TRUE,2,-3,12,12.369316876853,"Jump Shot"
"857",FALSE,0,-20,13,23.8537208837531,"Jump Shot"
"858",FALSE,0,-4,8,8.94427190999916,"Turnaround Fade Away Jump Shot"
"859",FALSE,0,5,5,7.07106781186548,"Pullup Jump Shot"
"860",TRUE,2,-5,4,6.40312423743285,"Pullup Jump Shot"
"861",FALSE,0,5,5,7.07106781186548,"Fade Away Jump Shot"
"862",TRUE,2,4,1,4.12310562561766,"Cutting Layup Shot"
"863",FALSE,0,6,18,18.9736659610103,"Jump Shot"
"864",TRUE,2,12,1,12.0415945787923,"Fade Away Jump Shot"
"865",TRUE,2,-4,0,4,"Cutting Layup Shot"
"866",TRUE,2,-7,12,13.8924439894498,"Jump Shot"
"867",TRUE,2,-2,2,2.82842712474619,"Driving Finger Roll Layup"
"868",FALSE,0,3,5,5.8309518948453,"Driving Layup Shot"
"869",TRUE,2,-7,8,10.6301458127346,"Step Back Jump Shot"
"870",FALSE,0,-1,13,13.0384048104053,"Pullup Jump Shot"
"871",FALSE,0,1,5,5.09901951359278,"Driving Layup Shot"
"872",TRUE,2,-4,15,15.52417469626,"Step Back Jump Shot"
"873",FALSE,0,17,1,17.0293863659264,"Jump Shot"
"874",FALSE,0,-4,12,12.6491106406735,"Turnaround Fade Away Jump Shot"
"875",TRUE,2,-1,4,4.12310562561766,"Running Layup Shot"
"876",TRUE,2,3,0,3,"Layup Shot Putback"
"877",FALSE,0,-8,18,19.6977156035922,"Pullup Jump Shot"
"878",TRUE,2,2,6,6.32455532033676,"Pullup Jump Shot"
"879",FALSE,0,-4,1,4.12310562561766,"Driving Layup Shot"
"880",FALSE,0,4,2,4.47213595499958,"Running Layup Shot"
"881",FALSE,0,0,7,7,"Turnaround Jump Shot"
"882",TRUE,2,3,4,5,"Driving Layup Shot"
"883",FALSE,0,-5,5,7.07106781186548,"Driving Layup Shot"
"884",FALSE,0,6,13,14.3178210632764,"Jump Shot"
"885",FALSE,0,-5,2,5.3851648071345,"Running Layup Shot"
"886",FALSE,0,-5,14,14.8660687473185,"Pullup Jump Shot"
"887",FALSE,0,10,2,10.1980390271856,"Turnaround Jump Shot"
"888",FALSE,0,-5,3,5.8309518948453,"Driving Layup Shot"
"889",FALSE,0,5,5,7.07106781186548,"Layup Shot"
"890",FALSE,0,-4,2,4.47213595499958,"Driving Layup Shot"
"891",FALSE,0,11,24,26.4007575648882,"Jump Shot"
"892",TRUE,2,4,1,4.12310562561766,"Running Layup Shot"
"893",TRUE,2,4,12,12.6491106406735,"Jump Shot"
"894",FALSE,0,-2,6,6.32455532033676,"Turnaround Fade Away Jump Shot"
"895",FALSE,0,-3,5,5.8309518948453,"Cutting Layup Shot"
"896",FALSE,0,-3,3,4.24264068711928,"Driving Layup Shot"
"897",FALSE,0,7,3,7.61577310586391,"Cutting Layup Shot"
"898",FALSE,0,7,10,12.2065556157337,"Step Back Jump Shot"
"899",TRUE,2,0,11,11,"Turnaround Fade Away Jump Shot"
"900",TRUE,2,-2,4,4.47213595499958,"Driving Layup Shot"
"901",FALSE,0,-7,16,17.464249196573,"Jump Shot"
"902",FALSE,0,4,5,6.40312423743285,"Running Layup Shot"
"903",FALSE,0,3,6,6.70820393249937,"Cutting Layup Shot"
"904",FALSE,0,-12,13,17.6918060129541,"Jump Shot"
"905",TRUE,2,3,6,6.70820393249937,"Driving Layup Shot"
"906",FALSE,0,2,5,5.3851648071345,"Driving Layup Shot"
"907",FALSE,0,4,4,5.65685424949238,"Driving Layup Shot"
"908",FALSE,0,18,19,26.1725046566048,"Jump Shot"
"909",FALSE,0,3,6,6.70820393249937,"Driving Layup Shot"
"910",TRUE,2,-2,7,7.28010988928052,"Turnaround Jump Shot"
"911",TRUE,2,-5,10,11.1803398874989,"Step Back Jump Shot"
"912",FALSE,0,-4,4,5.65685424949238,"Turnaround Jump Shot"
"913",TRUE,2,8,1,8.06225774829855,"Running Jump Shot"
"914",TRUE,2,-14,6,15.2315462117278,"Jump Shot"
"915",FALSE,0,1,9,9.05538513813742,"Fade Away Jump Shot"
"916",FALSE,0,2,5,5.3851648071345,"Cutting Layup Shot"
"917",TRUE,2,2,4,4.47213595499958,"Running Layup Shot"
"918",FALSE,0,1,5,5.09901951359278,"Driving Floating Jump Shot"
"919",FALSE,0,0,12,12,"Fade Away Jump Shot"
"920",FALSE,0,-4,7,8.06225774829855,"Driving Layup Shot"
"921",FALSE,0,7,1,7.07106781186548,"Cutting Layup Shot"
"922",FALSE,0,0,13,13,"Pullup Jump Shot"
"923",TRUE,2,-11,7,13.0384048104053,"Turnaround Jump Shot"
"924",TRUE,2,-5,2,5.3851648071345,"Cutting Layup Shot"
"925",FALSE,0,3,26,26.1725046566048,"Jump Shot"
"926",FALSE,0,0,7,7,"Turnaround Jump Shot"
"927",FALSE,0,12,1,12.0415945787923,"Turnaround Jump Shot"
"928",FALSE,0,0,6,6,"Driving Layup Shot"
"929",FALSE,0,-3,4,5,"Running Layup Shot"
"930",TRUE,2,-2,1,2.23606797749979,"Layup Shot Putback"
"931",FALSE,0,-10,6,11.6619037896906,"Pullup Jump Shot"
"932",TRUE,2,4,6,7.21110255092798,"Driving Layup Shot"
"933",TRUE,3,23,-1,23.0217288664427,"Jump Shot"
"934",FALSE,0,4,5,6.40312423743285,"Driving Layup Shot"
"935",FALSE,0,-4,5,6.40312423743285,"Cutting Layup Shot"
"936",FALSE,0,6,9,10.816653826392,"Pullup Jump Shot"
"937",TRUE,2,-8,11,13.6014705087354,"Step Back Jump Shot"
"938",FALSE,0,-2,5,5.3851648071345,"Driving Layup Shot"
"939",FALSE,0,-4,7,8.06225774829855,"Turnaround Jump Shot"
"940",TRUE,2,-4,3,5,"Layup Shot Putback"
"941",TRUE,2,3,3,4.24264068711928,"Running Layup Shot"
"942",TRUE,2,-14,5,14.8660687473185,"Jump Shot"
"943",FALSE,0,-4,2,4.47213595499958,"Driving Layup Shot"
"944",TRUE,2,-8,14,16.1245154965971,"Jump Shot"
"945",TRUE,2,-5,2,5.3851648071345,"Driving Layup Shot"
"946",FALSE,0,5,2,5.3851648071345,"Layup Shot"
"947",FALSE,0,4,2,4.47213595499958,"Driving Layup Shot"
"948",FALSE,0,-2,3,3.60555127546399,"Layup Shot"
"949",TRUE,3,13,24,27.2946881279124,"Jump Shot"
"950",FALSE,0,-5,3,5.8309518948453,"Running Layup Shot"
"951",FALSE,0,-6,0,6,"Jump Shot"
"952",TRUE,2,-5,3,5.8309518948453,"Floating Jump Shot"
"953",TRUE,2,12,9,15,"Pullup Jump Shot"
"954",FALSE,0,21,12,24.1867732448956,"Jump Shot"
"955",TRUE,2,4,2,4.47213595499958,"Running Layup Shot"
"956",FALSE,0,-12,20,23.3238075793812,"Jump Shot"
"957",TRUE,2,-3,1,3.16227766016838,"Layup Shot"
"958",TRUE,2,-2,1,2.23606797749979,"Driving Layup Shot"
"959",TRUE,2,-4,3,5,"Driving Layup Shot"
"960",FALSE,0,12,8,14.422205101856,"Turnaround Jump Shot"
"961",FALSE,0,2,6,6.32455532033676,"Hook Shot"
"962",FALSE,0,-2,2,2.82842712474619,"Layup Shot"
"963",FALSE,0,0,6,6,"Turnaround Fade Away Jump Shot"
"964",TRUE,2,-3,3,4.24264068711928,"Driving Layup Shot"
"965",TRUE,2,1,6,6.08276253029822,"Step Back Jump Shot"
"966",FALSE,0,3,9,9.48683298050514,"Pullup Jump Shot"
"967",FALSE,0,22,7,23.0867927612304,"Jump Shot"
"968",TRUE,2,-5,6,7.81024967590665,"Pullup Bank Jump Shot"
"969",TRUE,2,1,3,3.16227766016838,"Running Layup Shot"
"970",FALSE,0,-4,3,5,"Cutting Layup Shot"
"971",FALSE,0,-11,4,11.7046999107196,"Jump Shot"
"972",TRUE,2,-1,3,3.16227766016838,"Driving Layup Shot"
"973",FALSE,0,4,4,5.65685424949238,"Driving Floating Bank Jump Shot"
"974",FALSE,0,-2,7,7.28010988928052,"Driving Floating Jump Shot"
"975",TRUE,3,1,26,26.0192236625154,"Jump Shot"
"976",FALSE,0,-11,23,25.4950975679639,"Jump Shot"
"977",TRUE,2,-4,2,4.47213595499958,"Layup Shot Putback"
"978",FALSE,0,-4,2,4.47213595499958,"Running Layup Shot"
"979",FALSE,0,-1,8,8.06225774829855,"Turnaround Jump Shot"
"980",FALSE,0,3,3,4.24264068711928,"Driving Layup Shot"
"981",FALSE,0,24,4,24.3310501211929,"Jump Shot"
"982",FALSE,0,1,7,7.07106781186548,"Cutting Layup Shot"
"983",TRUE,2,4,2,4.47213595499958,"Layup Shot Putback"
"984",TRUE,2,-9,5,10.295630140987,"Pullup Jump Shot"
"985",FALSE,0,-4,4,5.65685424949238,"Layup Shot"
"986",FALSE,0,8,5,9.4339811320566,"Turnaround Fade Away Jump Shot"
"987",FALSE,0,5,6,7.81024967590665,"Pullup Jump Shot"
"988",TRUE,2,7,6,9.21954445729289,"Pullup Jump Shot"
"989",FALSE,0,-5,2,5.3851648071345,"Cutting Layup Shot"
"990",TRUE,2,-3,3,4.24264068711928,"Step Back Jump Shot"
"991",FALSE,0,-1,1,1.4142135623731,"Layup Shot"
"992",TRUE,2,1,1,1.4142135623731,"Driving Layup Shot"
"993",TRUE,2,-3,1,3.16227766016838,"Cutting Layup Shot"
"994",FALSE,0,-5,16,16.7630546142402,"Jump Shot"
"995",FALSE,0,-1,2,2.23606797749979,"Driving Layup Shot"
"996",FALSE,0,14,22,26.0768096208106,"Jump Shot"
"997",TRUE,2,-1,1,1.4142135623731,"Running Layup Shot"
"998",TRUE,2,-3,5,5.8309518948453,"Step Back Jump Shot"
"999",FALSE,0,11,23,25.4950975679639,"Jump Shot"
"1000",FALSE,0,10,4,10.770329614269,"Turnaround Fade Away Jump Shot"
"1001",FALSE,0,9,12,15,"Turnaround Jump Shot"
"1002",TRUE,2,1,1,1.4142135623731,"Cutting Layup Shot"
"1003",FALSE,0,2,2,2.82842712474619,"Driving Layup Shot"
"1004",FALSE,0,-2,2,2.82842712474619,"Driving Layup Shot"
"1005",FALSE,0,-3,2,3.60555127546399,"Driving Layup Shot"
"1006",FALSE,0,2,2,2.82842712474619,"Layup Shot"
"1007",FALSE,0,16,19,24.8394846967484,"Jump Shot"
"1008",TRUE,2,-3,3,4.24264068711928,"Cutting Layup Shot"
"1009",FALSE,0,-1,5,5.09901951359278,"Driving Layup Shot"
"1010",TRUE,2,-1,3,3.16227766016838,"Running Layup Shot"
"1011",FALSE,0,23,7,24.0416305603426,"Jump Shot"
"1012",FALSE,0,3,2,3.60555127546399,"Driving Layup Shot"
"1013",FALSE,0,-4,4,5.65685424949238,"Layup Shot Putback"
"1014",TRUE,2,-7,3,7.61577310586391,"Fade Away Jump Shot"
"1015",TRUE,2,2,3,3.60555127546399,"Cutting Layup Shot"
"1016",FALSE,0,14,10,17.2046505340853,"Step Back Jump Shot"
"1017",TRUE,2,3,9,9.48683298050514,"Running Pullup Jump Shot"
"1018",TRUE,3,3,25,25.1793566240283,"Jump Shot"
"1019",TRUE,2,-3,1,3.16227766016838,"Driving Layup Shot"
"1020",TRUE,2,-4,10,10.770329614269,"Pullup Jump Shot"
"1021",FALSE,0,-7,17,18.3847763108502,"Turnaround Jump Shot"
"1022",FALSE,0,-4,7,8.06225774829855,"Driving Floating Jump Shot"
"1023",TRUE,2,-2,2,2.82842712474619,"Driving Hook Shot"
"1024",FALSE,0,-10,23,25.0798724079689,"Pullup Jump Shot"
"1025",FALSE,0,-3,3,4.24264068711928,"Running Layup Shot"
"1026",FALSE,0,3,0,3,"Layup Shot"
"1027",TRUE,2,3,3,4.24264068711928,"Driving Finger Roll Layup"
"1028",FALSE,0,-7,8,10.6301458127346,"Pullup Jump Shot"
"1029",TRUE,2,1,1,1.4142135623731,"Driving Finger Roll Layup"
"1030",FALSE,0,-4,2,4.47213595499958,"Driving Layup Shot"
