Race,Year,Name,Gender,Age,Country,Overall,Finish Time,Finish,Gender_place,international,super_era,super_era_elite,time_min,id,temp9,dew9,wind9
Chicago,2019,Marie-Ange Brumelot,F,29,FRA,231,02:36:23,9383,20,1,Yes,Yes,156.38333333333333,730200,45,32,16.1
Chicago,2019,Jane Bareikis,F,29,USA,258,02:37:32,9452,22,0,Yes,Yes,157.53333333333333,730202,45,32,16.1
Chicago,2019,Kristen Heckert,F,34,USA,306,02:39:33,9573,25,0,Yes,Yes,159.55,730205,45,32,16.1
Chicago,2019,Lawrence Cherono,M,34,KEN,1,02:05:45,7545,1,1,Yes,Yes,125.75,751475,45,32,16.1
Chicago,2019,Dejene Debela,M,24,ETH,2,02:05:46,7546,2,1,Yes,Yes,125.76666666666667,751476,45,32,16.1
Chicago,2019,Asefa Mengstu,M,34,ETH,3,02:05:48,7548,3,1,Yes,Yes,125.8,751477,45,32,16.1
Chicago,2019,Bedan Karoki,M,29,KEN,4,02:05:53,7553,4,1,Yes,Yes,125.88333333333334,751478,45,32,16.1
Chicago,2019,Bashir Abdi,M,34,BEL,5,02:06:14,7574,5,1,Yes,Yes,126.23333333333333,751479,45,32,16.1
Chicago,2019,Seifu Tura Abdiwak,M,24,ETH,6,02:08:35,7715,6,1,Yes,Yes,128.58333333333334,751480,45,32,16.1
Chicago,2019,Dickson Chumba,M,34,KEN,7,02:09:11,7751,7,1,Yes,Yes,129.18333333333334,751481,45,32,16.1
Chicago,2019,Mo Farah,M,39,GBR,8,02:09:58,7798,8,1,Yes,Yes,129.96666666666667,751482,45,32,16.1
Chicago,2019,Jacob Riley,M,34,USA,9,02:10:36,7836,9,0,Yes,Yes,130.6,751483,45,32,16.1
Chicago,2019,Jerrell Mock,M,24,USA,10,02:10:37,7837,10,0,Yes,Yes,130.61666666666667,751484,45,32,16.1
Chicago,2019,Parker Stinson,M,29,USA,11,02:10:53,7853,11,0,Yes,Yes,130.88333333333333,751485,45,32,16.1
Chicago,2019,Andrew Bumbalough,M,34,USA,12,02:10:56,7856,12,0,Yes,Yes,130.93333333333334,751486,45,32,16.1
Chicago,2019,Minato Oishi,M,34,JPN,13,02:11:02,7862,13,1,Yes,Yes,131.03333333333333,751487,45,32,16.1
Chicago,2019,Matt McDonald,M,29,USA,14,02:11:10,7870,14,0,Yes,Yes,131.16666666666666,751488,45,32,16.1
Chicago,2019,Brendan Gregg,M,34,USA,16,02:11:38,7898,16,0,Yes,Yes,131.63333333333333,751490,45,32,16.1
Chicago,2019,Noah Droddy,M,29,USA,17,02:11:42,7902,17,0,Yes,Yes,131.7,751491,45,32,16.1
Chicago,2019,Wilkerson Given,M,29,USA,18,02:11:44,7904,18,0,Yes,Yes,131.73333333333332,751492,45,32,16.1
Chicago,2019,Tsubasa Hayakawa,M,29,JPN,20,02:12:25,7945,20,1,Yes,Yes,132.41666666666666,751494,45,32,16.1
Chicago,2019,Ryoma Takeuchi,M,29,JPN,21,02:12:26,7946,21,1,Yes,Yes,132.43333333333334,751495,45,32,16.1
Chicago,2019,Brian Shrader,M,29,USA,22,02:13:27,8007,22,0,Yes,Yes,133.45,751496,45,32,16.1
Chicago,2019,Colin Mickow,M,29,USA,27,02:14:55,8095,26,0,Yes,Yes,134.91666666666666,751500,45,32,16.1
Chicago,2019,Alan Peterson,M,29,USA,28,02:14:56,8096,27,0,Yes,Yes,134.93333333333334,751501,45,32,16.1
Chicago,2019,Kevin Havel,M,29,USA,30,02:15:37,8137,29,0,Yes,Yes,135.61666666666667,751503,45,32,16.1
Chicago,2019,Ryan Root,M,29,USA,34,02:16:59,8219,33,0,Yes,Yes,136.98333333333332,751507,45,32,16.1
Chicago,2019,Turner Wiley,M,29,USA,35,02:17:00,8220,34,0,Yes,Yes,137,751508,45,32,16.1
Chicago,2019,Jackson Neff,M,29,USA,38,02:17:21,8241,37,0,Yes,Yes,137.35,751511,45,32,16.1
Chicago,2019,Brett Lustgarten,M,29,USA,44,02:18:59,8339,43,0,Yes,Yes,138.98333333333332,751517,45,32,16.1
Chicago,2021,Ruth Chepngetich,F,29,KEN,21,02:22:31,8551,1,1,Yes,Yes,142.51666666666668,776047,72,61,18.4
Chicago,2021,Emma Bates,F,29,USA,26,02:24:20,8660,2,0,Yes,Yes,144.33333333333334,776048,72,61,18.4
Chicago,2021,Keira D'Amato,F,39,USA,45,02:28:22,8902,4,0,Yes,Yes,148.36666666666667,776050,72,61,18.4
Chicago,2021,Vivian Jerono Kiplagat,F,29,KEN,50,02:29:14,8954,5,1,Yes,Yes,149.23333333333332,776051,72,61,18.4
Chicago,2021,Maegan Krifchin,F,34,USA,56,02:30:17,9017,6,0,Yes,Yes,150.28333333333333,776052,72,61,18.4
Chicago,2021,Carrie Verdon,F,29,USA,63,02:31:51,9111,7,0,Yes,Yes,151.85,776053,72,61,18.4
Chicago,2021,Sarah Pagano,F,34,USA,72,02:33:11,9191,8,0,Yes,Yes,153.18333333333334,776054,72,61,18.4
Chicago,2021,Meseret Belete Tola,F,24,ETH,73,02:33:14,9194,9,1,Yes,Yes,153.23333333333332,776055,72,61,18.4
Chicago,2021,Lindsay Flanagan,F,34,USA,75,02:33:20,9200,10,0,Yes,Yes,153.33333333333334,776056,72,61,18.4
Chicago,2021,Diane Nukuri,F,39,USA,82,02:34:25,9265,11,0,Yes,Yes,154.41666666666666,776057,72,61,18.4
Chicago,2021,Daiana Ocampo,F,34,ARG,88,02:34:46,9286,12,1,Yes,Yes,154.76666666666668,776058,72,61,18.4
Chicago,2021,Alia Gray,F,34,USA,92,02:35:24,9324,13,0,Yes,Yes,155.4,776059,72,61,18.4
Chicago,2021,Bria Wetsch,F,34,USA,94,02:35:52,9352,14,0,Yes,Yes,155.86666666666667,776060,72,61,18.4
Chicago,2021,Tristin Van Ord,F,29,USA,111,02:37:25,9445,17,0,Yes,Yes,157.41666666666666,776063,72,61,18.4
Chicago,2021,Anne-Marie Blaney,F,29,USA,151,02:40:24,9624,22,0,Yes,Yes,160.4,776068,72,61,18.4
Chicago,2021,Olivia Pratt,F,29,USA,153,02:40:42,9642,23,0,Yes,Yes,160.7,776069,72,61,18.4
Chicago,2021,Jessica Watychowicz,F,34,USA,155,02:40:46,9646,24,0,Yes,Yes,160.76666666666668,776070,72,61,18.4
Chicago,2021,Georgia Porter,F,34,USA,171,02:42:23,9743,26,0,Yes,Yes,162.38333333333333,776072,72,61,18.4
Chicago,2021,Megan O'Neil,F,29,USA,198,02:43:56,9836,30,0,Yes,Yes,163.93333333333334,776076,72,61,18.4
Chicago,2021,Seifu Tura Abdiwak,M,24,ETH,1,02:06:12,7572,1,1,Yes,Yes,126.2,787924,72,61,18.4
Chicago,2021,Galen Rupp,M,39,USA,2,02:06:35,7595,2,0,Yes,Yes,126.58333333333333,787925,72,61,18.4
Chicago,2021,Eric Kiptanui,M,34,KEN,3,02:06:51,7611,3,1,Yes,Yes,126.85,787926,72,61,18.4
Chicago,2021,Kengo Suzuki,M,29,JPN,4,02:08:50,7730,4,1,Yes,Yes,128.83333333333334,787927,72,61,18.4
Chicago,2021,Shifera Tamru Aredo,M,24,ETH,5,02:09:39,7779,5,1,Yes,Yes,129.65,787928,72,61,18.4
Chicago,2021,Colin Mickow,M,34,USA,6,02:13:31,8011,6,0,Yes,Yes,133.51666666666668,787929,72,61,18.4
Chicago,2021,Nico Montanez,M,29,USA,7,02:13:55,8035,7,0,Yes,Yes,133.91666666666666,787930,72,61,18.4
Chicago,2021,Reuben Kiprop Kipyego,M,29,KEN,8,02:14:24,8064,8,1,Yes,Yes,134.4,787931,72,61,18.4
Chicago,2021,Reed Fischer,M,29,USA,9,02:14:41,8081,9,0,Yes,Yes,134.68333333333334,787932,72,61,18.4
Chicago,2021,Wilkerson Given,M,34,USA,10,02:14:55,8095,10,0,Yes,Yes,134.91666666666666,787933,72,61,18.4
Chicago,2021,Zachery Panning,M,29,USA,11,02:15:04,8104,11,0,Yes,Yes,135.06666666666666,787934,72,61,18.4
Chicago,2021,Clayton Young,M,29,USA,13,02:16:07,8167,13,0,Yes,Yes,136.11666666666667,787936,72,61,18.4
Chicago,2021,Turner Wiley,M,29,USA,14,02:16:51,8211,14,0,Yes,Yes,136.85,787937,72,61,18.4
Chicago,2021,Chris Derrick,M,34,USA,15,02:18:02,8282,15,0,Yes,Yes,138.03333333333333,787938,72,61,18.4
Chicago,2021,Josh Izewski,M,34,USA,16,02:18:49,8329,16,0,Yes,Yes,138.81666666666666,787939,72,61,18.4
Chicago,2021,Kevin Havel,M,34,USA,19,02:20:40,8440,19,0,Yes,Yes,140.66666666666666,787942,72,61,18.4
Chicago,2021,Mike Sayenko,M,39,USA,20,02:22:15,8535,20,0,Yes,Yes,142.25,787943,72,61,18.4
Chicago,2021,Brett Lustgarten,M,34,USA,30,02:24:53,8693,28,0,Yes,Yes,144.88333333333333,787951,72,61,18.4
Chicago,2021,Ben Kendell,M,29,USA,35,02:25:40,8740,33,0,Yes,Yes,145.66666666666666,787956,72,61,18.4
Chicago,2021,Abdisamed Abdi,M,29,USA,38,02:26:54,8814,36,0,Yes,Yes,146.9,787959,72,61,18.4
Chicago,2021,Kurt Roeser,M,34,USA,47,02:28:35,8915,43,0,Yes,Yes,148.58333333333334,787966,72,61,18.4
Chicago,2021,Matt Dewald,M,39,USA,68,02:32:36,9156,61,0,Yes,Yes,152.6,787984,72,61,18.4
Chicago,2022,Ruth Chepngetich,F,29,KEN,25,02:14:18,8058,1,1,Yes,Yes,134.3,802127,51.1,33.1,13.8
Chicago,2022,Emily Sisson,F,34,USA,35,02:18:29,8309,2,0,Yes,Yes,138.48333333333332,802128,51.1,33.1,13.8
Chicago,2022,Vivian Jerono Kiplagat,F,34,KEN,43,02:20:52,8452,3,1,Yes,Yes,140.86666666666667,802129,51.1,33.1,13.8
Chicago,2022,Ruti Aga Sora,F,29,ETH,46,02:21:41,8501,4,1,Yes,Yes,141.68333333333334,802130,51.1,33.1,13.8
Chicago,2022,Waganesh Mekasha Amare,F,34,ETH,58,02:23:41,8621,5,1,Yes,Yes,143.68333333333334,802131,51.1,33.1,13.8
Chicago,2022,Susanna Sullivan,F,34,USA,75,02:25:14,8714,6,0,Yes,Yes,145.23333333333332,802132,51.1,33.1,13.8
Chicago,2022,Sara Vaughn,F,39,USA,86,02:26:23,8783,7,0,Yes,Yes,146.38333333333333,802133,51.1,33.1,13.8
Chicago,2022,Maggie Montoya,F,29,USA,111,02:28:07,8887,8,0,Yes,Yes,148.11666666666667,802134,51.1,33.1,13.8
Chicago,2022,Sarah Inglis,F,34,GBR,129,02:29:37,8977,9,1,Yes,Yes,149.61666666666667,802135,51.1,33.1,13.8
Chicago,2022,Makena Morley,F,29,USA,141,02:30:28,9028,10,0,Yes,Yes,150.46666666666667,802136,51.1,33.1,13.8
Chicago,2022,Laura Thweatt,F,34,USA,152,02:31:24,9084,11,0,Yes,Yes,151.4,802137,51.1,33.1,13.8
Chicago,2022,Jessie Cardin,F,29,USA,191,02:33:34,9214,14,0,Yes,Yes,153.56666666666666,802140,51.1,33.1,13.8
Chicago,2022,Marie-Ange Brumelot,F,29,FRA,196,02:33:49,9229,15,1,Yes,Yes,153.81666666666666,802141,51.1,33.1,13.8
Chicago,2022,Carrie Verdon,F,29,USA,198,02:33:50,9230,16,0,Yes,Yes,153.83333333333334,802142,51.1,33.1,13.8
Chicago,2022,Brittney Feivor,F,29,USA,201,02:33:59,9239,17,0,Yes,Yes,153.98333333333332,802143,51.1,33.1,13.8
Chicago,2022,Olivia Pratt,F,29,USA,211,02:34:22,9262,19,0,Yes,Yes,154.36666666666667,802145,51.1,33.1,13.8
Chicago,2022,Rachel Hannah,F,39,CAN,252,02:36:04,9364,22,1,Yes,Yes,156.06666666666666,802148,51.1,33.1,13.8
Chicago,2022,Diane Nukuri,F,39,USA,427,02:41:05,9665,34,0,Yes,Yes,161.08333333333334,802160,51.1,33.1,13.8
Chicago,2022,Heidi Greenwood,F,39,USA,773,02:48:18,10098,58,0,Yes,Yes,168.3,802184,51.1,33.1,13.8
Chicago,2022,Kristen Heckert,F,39,USA,1493,02:56:24,10584,117,0,Yes,Yes,176.4,802243,51.1,33.1,13.8
Chicago,2022,Benson Kipruto,M,34,KEN,1,02:04:24,7464,1,1,Yes,Yes,124.4,818793,51.1,33.1,13.8
Chicago,2022,Seifu Tura Abdiwak,M,29,ETH,2,02:04:49,7489,2,1,Yes,Yes,124.81666666666666,818794,51.1,33.1,13.8
Chicago,2022,John Korir,M,29,KEN,3,02:05:01,7501,3,1,Yes,Yes,125.01666666666667,818795,51.1,33.1,13.8
Chicago,2022,Bernard Koech,M,34,KEN,4,02:07:15,7635,4,1,Yes,Yes,127.25,818796,51.1,33.1,13.8
Chicago,2022,Shifera Tamru Aredo,M,24,ETH,5,02:07:53,7673,5,1,Yes,Yes,127.88333333333334,818797,51.1,33.1,13.8
Chicago,2022,Kyohei Hosoya,M,29,JPN,6,02:08:05,7685,6,1,Yes,Yes,128.08333333333334,818798,51.1,33.1,13.8
Chicago,2022,Conner Mantz,M,29,USA,7,02:08:16,7696,7,0,Yes,Yes,128.26666666666668,818799,51.1,33.1,13.8
Chicago,2022,Hamza Sahli,M,29,MAR,8,02:08:22,7702,8,1,Yes,Yes,128.36666666666667,818800,51.1,33.1,13.8
Chicago,2022,Eric Kiptanui,M,34,NED,9,02:08:26,7706,9,1,Yes,Yes,128.43333333333334,818801,51.1,33.1,13.8
Chicago,2022,Dong Guojian,M,39,CHN,10,02:08:53,7733,10,1,Yes,Yes,128.88333333333333,818802,51.1,33.1,13.8
Chicago,2022,Zachery Panning,M,29,USA,11,02:09:28,7768,11,0,Yes,Yes,129.46666666666667,818803,51.1,33.1,13.8
Chicago,2022,Nicolas Montanez,M,29,USA,13,02:09:55,7795,13,0,Yes,Yes,129.91666666666666,818805,51.1,33.1,13.8
Chicago,2022,Riki Nakanishi,M,34,JPN,14,02:09:59,7799,14,1,Yes,Yes,129.98333333333332,818806,51.1,33.1,13.8
Chicago,2022,Abayneh Degu Tsehay,M,24,ETH,15,02:10:55,7855,15,1,Yes,Yes,130.91666666666666,818807,51.1,33.1,13.8
Chicago,2022,Pat Tiernan,M,29,AUS,16,02:11:02,7862,16,1,Yes,Yes,131.03333333333333,818808,51.1,33.1,13.8
Chicago,2022,Amanuel Mesel Tikue,M,34,ERI,17,02:11:38,7898,17,1,Yes,Yes,131.63333333333333,818809,51.1,33.1,13.8
Chicago,2022,Clayton Young,M,29,USA,18,02:11:51,7911,18,0,Yes,Yes,131.85,818810,51.1,33.1,13.8
Chicago,2022,Turner Wiley,M,29,USA,19,02:11:59,7919,19,0,Yes,Yes,131.98333333333332,818811,51.1,33.1,13.8
Chicago,2022,Hiroto Fujimagari,M,29,JPN,20,02:13:04,7984,20,1,Yes,Yes,133.06666666666666,818812,51.1,33.1,13.8
Chicago,2022,Stephen Kissa,M,34,UGA,21,02:13:16,7996,21,1,Yes,Yes,133.26666666666668,818813,51.1,33.1,13.8
Chicago,2022,Wilkerson Given,M,34,USA,22,02:13:42,8022,22,0,Yes,Yes,133.7,818814,51.1,33.1,13.8
Chicago,2022,Kiyoshi Koga,M,29,JPN,23,02:13:42,8022,23,1,Yes,Yes,133.7,818815,51.1,33.1,13.8
Chicago,2022,Reid Buchanan,M,29,USA,24,02:14:06,8046,24,0,Yes,Yes,134.1,818816,51.1,33.1,13.8
Chicago,2022,Jp Flavin,M,24,USA,27,02:14:55,8095,26,0,Yes,Yes,134.91666666666666,818818,51.1,33.1,13.8
Chicago,2022,Alan Peterson,M,34,USA,29,02:15:30,8130,28,0,Yes,Yes,135.5,818820,51.1,33.1,13.8
Chicago,2022,Tyler McCandless,M,39,USA,30,02:15:50,8150,29,0,Yes,Yes,135.83333333333334,818821,51.1,33.1,13.8
Chicago,2022,Frank Lara,M,29,USA,31,02:15:57,8157,30,0,Yes,Yes,135.95,818822,51.1,33.1,13.8
Chicago,2022,Chase Weaverling,M,29,USA,32,02:16:03,8163,31,0,Yes,Yes,136.05,818823,51.1,33.1,13.8
Chicago,2022,Dan Kremske,M,34,USA,36,02:18:33,8313,34,0,Yes,Yes,138.55,818826,51.1,33.1,13.8
Chicago,2022,Kevin Havel,M,34,USA,42,02:20:42,8442,40,0,Yes,Yes,140.7,818832,51.1,33.1,13.8
Chicago,2022,John Dressel,M,29,USA,48,02:21:45,8505,44,0,Yes,Yes,141.75,818836,51.1,33.1,13.8
Chicago,2023,Sifan Hassan,F,34,NED,21,02:13:44,8024,1,1,Yes,Yes,133.73333333333332,838392,50,37,6.9
Chicago,2023,Ruth Chepngetich,F,29,KEN,24,02:15:37,8137,2,1,Yes,Yes,135.61666666666667,838393,50,37,6.9
Chicago,2023,Megertu Alemu,F,29,ETH,29,02:17:09,8229,3,1,Yes,Yes,137.15,838394,50,37,6.9
Chicago,2023,Joyciline Jepkosgei,F,29,KEN,33,02:17:23,8243,4,1,Yes,Yes,137.38333333333333,838395,50,37,6.9
Chicago,2023,Tadu Teshome Nare,F,24,ETH,42,02:20:04,8404,5,1,Yes,Yes,140.06666666666666,838396,50,37,6.9
Chicago,2023,Genzebe Dibaba Keneni,F,34,ETH,51,02:21:47,8507,6,1,Yes,Yes,141.78333333333333,838397,50,37,6.9
Chicago,2023,Emily Sisson,F,34,USA,54,02:22:09,8529,7,0,Yes,Yes,142.15,838398,50,37,6.9
Chicago,2023,Molly Seidel,F,29,USA,61,02:23:07,8587,8,0,Yes,Yes,143.11666666666667,838399,50,37,6.9
Chicago,2023,Rose Harvey,F,34,GBR,63,02:23:21,8601,9,1,Yes,Yes,143.35,838400,50,37,6.9
Chicago,2023,Sara Vaughn,F,39,USA,64,02:23:24,8604,10,0,Yes,Yes,143.4,838401,50,37,6.9
Chicago,2023,Gabriella Rooker,F,39,USA,77,02:24:35,8675,11,0,Yes,Yes,144.58333333333334,838402,50,37,6.9
Chicago,2023,Dakotah Lindwurm,F,29,USA,81,02:24:40,8680,12,0,Yes,Yes,144.66666666666666,838403,50,37,6.9
Chicago,2023,Emma Bates,F,34,USA,86,02:25:04,8704,13,0,Yes,Yes,145.06666666666666,838404,50,37,6.9
Chicago,2023,Tristin Van Ord,F,29,USA,94,02:25:58,8758,14,0,Yes,Yes,145.96666666666667,838405,50,37,6.9
Chicago,2023,Sutume Asefa Kebede,F,29,ETH,103,02:26:49,8809,15,1,Yes,Yes,146.81666666666666,838406,50,37,6.9
Chicago,2023,Dominique Scott,F,34,RSA,115,02:27:31,8851,16,1,Yes,Yes,147.51666666666668,838407,50,37,6.9
Chicago,2023,Maggie Montoya,F,34,USA,125,02:28:22,8902,18,0,Yes,Yes,148.36666666666667,838409,50,37,6.9
Chicago,2023,Stacy Ndiwa,F,34,KEN,199,02:31:34,9094,20,1,Yes,Yes,151.56666666666666,838411,50,37,6.9
Chicago,2023,Diane Nukuri,F,39,USA,271,02:34:29,9269,22,0,Yes,Yes,154.48333333333332,838413,50,37,6.9
Chicago,2023,Annmarie Tuxbury,F,29,USA,471,02:38:49,9529,30,0,Yes,Yes,158.81666666666666,838421,50,37,6.9
Chicago,2023,Kelvin Kiptum,M,24,KEN,1,02:00:35,7235,1,1,Yes,Yes,120.58333333333333,860875,50,37,6.9
Chicago,2023,Benson Kipruto,M,34,KEN,2,02:04:02,7442,2,1,Yes,Yes,124.03333333333333,860876,50,37,6.9
Chicago,2023,Bashir Abdi,M,34,BEL,3,02:04:32,7472,3,1,Yes,Yes,124.53333333333333,860877,50,37,6.9
Chicago,2023,John Korir,M,29,KEN,4,02:05:09,7509,4,1,Yes,Yes,125.15,860878,50,37,6.9
Chicago,2023,Seifu Tura Abdiwak,M,29,ETH,5,02:05:29,7529,5,1,Yes,Yes,125.48333333333333,860879,50,37,6.9
Chicago,2023,Conner Mantz,M,29,USA,6,02:07:47,7667,6,0,Yes,Yes,127.78333333333333,860880,50,37,6.9
Chicago,2023,Clayton Young,M,34,USA,7,02:08:00,7680,7,0,Yes,Yes,128,860881,50,37,6.9
Chicago,2023,Galen Rupp,M,39,USA,8,02:08:48,7728,8,0,Yes,Yes,128.8,860882,50,37,6.9
Chicago,2023,Sam Chelanga,M,39,USA,9,02:08:50,7730,9,0,Yes,Yes,128.83333333333334,860883,50,37,6.9
Chicago,2023,Takashi Ichida,M,34,JPN,10,02:08:57,7737,10,1,Yes,Yes,128.95,860884,50,37,6.9
Chicago,2023,Brian Shrader,M,34,USA,11,02:09:46,7786,11,0,Yes,Yes,129.76666666666668,860885,50,37,6.9
Chicago,2023,Wesley Kiptoo,M,24,KEN,12,02:10:28,7828,12,1,Yes,Yes,130.46666666666667,860886,50,37,6.9
Chicago,2023,Joel Reichow,M,34,USA,14,02:10:37,7837,14,0,Yes,Yes,130.61666666666667,860888,50,37,6.9
Chicago,2023,Andrew Colley,M,34,USA,15,02:11:22,7882,15,0,Yes,Yes,131.36666666666667,860889,50,37,6.9
Chicago,2023,Kevin Salvano,M,29,USA,16,02:11:26,7886,16,0,Yes,Yes,131.43333333333334,860890,50,37,6.9
Chicago,2023,Dawit Wolde,M,34,ETH,17,02:11:33,7893,17,1,Yes,Yes,131.55,860891,50,37,6.9
Chicago,2023,Frank Lara,M,29,USA,18,02:12:57,7977,18,0,Yes,Yes,132.95,860892,50,37,6.9
Chicago,2023,Masashi Nonaka,M,29,JPN,22,02:14:58,8098,21,1,Yes,Yes,134.96666666666667,860895,50,37,6.9
Chicago,2023,Masaki Tsuda,M,24,JPN,23,02:15:24,8124,22,1,Yes,Yes,135.4,860896,50,37,6.9
Chicago,2023,Connor Winter,M,34,USA,25,02:15:51,8151,23,0,Yes,Yes,135.85,860897,50,37,6.9
Chicago,2023,Mizuki Higashi,M,29,JPN,34,02:17:55,8275,30,1,Yes,Yes,137.91666666666666,860904,50,37,6.9
Chicago,2023,Yuki Matsumura,M,34,JPN,36,02:18:59,8339,32,1,Yes,Yes,138.98333333333332,860906,50,37,6.9
Chicago,2023,Alec Sandusky,M,29,USA,40,02:19:46,8386,36,0,Yes,Yes,139.76666666666668,860910,50,37,6.9
Chicago,2023,Andrew Bumbalough,M,39,USA,351,02:36:19,9379,324,0,Yes,Yes,156.31666666666666,861198,50,37,6.9
Chicago,2011,Ryan Hall,M,29,USA,5,02:08:04,7684,5,0,No,No,128.06666666666666,426058,64,50,0
Chicago,2012,Carlos Trujillo,M,29,USA,18,02:14:21,8061,18,0,No,No,134.35,463144,43,28,10.3
Chicago,2013,Melissa White,F,34,USA,91,02:32:37,9157,8,0,No,No,152.61666666666667,483813,54,39.9,9.2
Chicago,2013,Hiroaki Sano,M,29,JPN,7,02:10:29,7829,7,1,No,No,130.48333333333332,501204,54,39.9,9.2
Chicago,2013,Mike Morgan,M,34,USA,16,02:15:01,8101,16,0,No,No,135.01666666666668,501213,54,39.9,9.2
Chicago,2013,Sean Quigley,M,29,USA,22,02:17:45,8265,22,0,No,No,137.75,501219,54,39.9,9.2
Chicago,2014,Amy Hastings,F,34,USA,62,02:27:03,8823,4,0,No,No,147.05,522682,50,37.9,9.2
Chicago,2014,Melissa White,F,34,USA,117,02:34:19,9259,8,0,No,No,154.31666666666666,522686,50,37.9,9.2
Chicago,2014,Mike Morgan,M,34,USA,15,02:14:42,8082,15,0,No,No,134.7,541098,50,37.9,9.2
Chicago,2014,Carlos Trujillo,M,29,USA,20,02:16:49,8209,20,0,No,No,136.81666666666666,541103,50,37.9,9.2
Chicago,2014,Jesse Davis,M,34,USA,26,02:18:13,8293,26,0,No,No,138.21666666666667,541109,50,37.9,9.2
Chicago,2015,Sara Hall,F,34,USA,90,02:31:14,9074,10,0,No,No,151.23333333333332,563293,57.9,45,11.4
Chicago,2015,Rob Watson,M,34,CAN,14,02:17:21,8241,14,1,No,No,137.35,580552,57.9,45,11.4
Chicago,2016,Caitlin Chrisman,F,34,USA,140,02:38:47,9527,14,0,No,No,158.78333333333333,600739,53.1,44.1,8.1
Chicago,2016,Diego Estrada,M,29,USA,8,02:13:56,8036,8,0,No,No,133.93333333333334,619257,53.1,44.1,8.1
Chicago,2016,Tom Anderson,M,29,GBR,16,02:19:52,8392,16,1,No,No,139.86666666666667,619265,53.1,44.1,8.1
Chicago,2016,Oscar Medina,M,24,USA,48,02:27:18,8838,43,0,No,No,147.3,619292,53.1,44.1,8.1
Chicago,2017,Caitlin Chrisman,F,29,USA,214,02:43:57,9837,27,0,No,Yes,163.95,641308,60.1,55,3.4
Chicago,2017,Aaron Braun,M,34,USA,12,02:13:41,8021,12,0,No,Yes,133.68333333333334,662818,60.1,55,3.4
Chicago,2017,Diego Estrada,M,29,USA,16,02:15:19,8119,16,0,No,Yes,135.31666666666666,662822,60.1,55,3.4
Chicago,2018,Lindsey Anderson,F,34,USA,169,02:36:51,9411,12,0,No,Yes,156.85,685641,59,55.9,10.3
Chicago,2018,Aaron Braun,M,34,USA,14,02:13:16,7996,14,0,No,Yes,133.26666666666668,706282,59,55.9,10.3
Chicago,2018,Oscar Medina,M,29,USA,44,02:23:14,8594,41,0,No,Yes,143.23333333333332,706309,59,55.9,10.3
Chicago,2019,Lindsey Anderson,F,34,USA,215,02:35:28,9328,17,0,Yes,Yes,155.46666666666667,730197,45,32,16.1
Chicago,2019,Scott Smith,M,24,USA,15,02:11:14,7874,15,0,Yes,Yes,131.23333333333332,751489,45,32,16.1
Chicago,2019,Diego Estrada,M,29,USA,19,02:11:54,7914,19,0,Yes,Yes,131.9,751493,45,32,16.1
Chicago,2019,Oscar Medina,M,29,MEX,42,02:18:45,8325,41,1,Yes,Yes,138.75,751515,45,32,16.1
Chicago,2019,Michael Eaton,M,34,USA,48,02:19:58,8398,47,0,Yes,Yes,139.96666666666667,751521,45,32,16.1
Chicago,2021,Sara Hall,F,39,USA,41,02:27:19,8839,3,0,Yes,Yes,147.31666666666666,776049,72,61,18.4
Chicago,2021,Oscar Medina,M,29,USA,29,02:24:46,8686,27,0,Yes,Yes,144.76666666666668,787950,72,61,18.4
Chicago,2022,Matt McDonald,M,29,USA,12,02:09:49,7789,12,0,Yes,Yes,129.81666666666666,818804,51.1,33.1,13.8
Chicago,2022,Paul Hogan,M,29,USA,26,02:14:55,8095,25,0,Yes,Yes,134.91666666666666,818817,51.1,33.1,13.8
Chicago,2023,Matt McDonald,M,34,USA,13,02:10:34,7834,13,0,Yes,Yes,130.56666666666666,860887,50,37,6.9
Chicago,2023,Oscar Medina,M,34,USA,35,02:18:27,8307,31,0,Yes,Yes,138.45,860905,50,37,6.9
